,GEOID,stateID,countyID,population_size,age2034,age65up,black,hispanic,asian,white,pct_college_degree_higher,pct_college_grad_student,hhincome,pct_male,pct_female,poverty,mean_commute_time,pct_english_only,pct_foreign_born,median_rent
584,25017315402,25,17,3052,6.6,16.4,1.4,3052,5.4,91.3,32.3,21.1,113556,49.4,50.6,5,32,91.4,7.9,
585,25017315403,25,17,1731,6.1,16.9,0.3,1731,1,97.6,26.5,29.9,104630,47.9,52.1,2,29.8,93.4,3.8,1332
586,25017315500,25,17,7726,8.2,16,0,7726,1.5,96.9,28,26.5,89320,49.5,50.5,4.6,31.7,96,6.5,1304
587,25017316101,25,17,5153,7.6,16.1,0.2,5153,1.9,95.9,30.1,21.1,101127,50.2,49.8,4.9,30,95.1,3.3,1488
588,25017316102,25,17,6789,4.7,18.6,0,6789,3.9,93.7,33.6,31.9,103902,48.9,51.1,3.4,25.2,92.9,7.6,973
589,25017316201,25,17,4291,4,17.6,4,4291,0.7,93.7,30.3,26.2,100750,53.6,46.4,5.3,28,92.8,5.5,
590,25017316202,25,17,4487,6.1,13.2,3.2,4487,13.5,78,33.6,18.7,104025,48.1,51.9,4.3,31.7,84.4,12.9,1532
591,25017316300,25,17,8884,7,13,5.9,8884,12.1,75.9,37.9,27.4,94175,49.1,50.9,4.2,27.7,78.7,18.8,1389
592,25017316400,25,17,7167,7,11.5,3.5,7167,4.4,81.4,32.4,27.2,95714,57.3,42.7,1.5,30.9,85.5,10.8,2106
593,25017316500,25,17,6020,3.4,15,5.3,6020,4.2,79.5,34.8,28.4,92920,50,50,7.2,31.9,81.5,12.3,1202
594,25017317101,25,17,6421,4.9,17,0,6421,10.2,80.7,50.7,35.8,105170,49.4,50.6,2.6,30.4,87.5,10.6,1348
595,25017317102,25,17,4648,5.7,13.2,1,4648,14.1,81.1,47.3,23.7,109457,50.8,49.2,3.5,25,81.9,14,1581
596,25017317103,25,17,4963,3.8,17.7,0.9,4963,8.1,88.8,57.9,13.9,135202,51.7,48.3,3.9,28.4,88.1,9.8,1533
597,25017317201,25,17,2796,4.9,17.7,0,2796,6.5,90.1,64.2,24.7,141818,52.8,47.2,1.9,35.6,90.6,6.4,
598,25017317202,25,17,3459,5.7,20.1,1.1,3459,4.1,91.7,63.1,22.8,132727,50.1,49.9,3.2,29.6,95.2,6.6,2013
599,25017317203,25,17,4281,5.6,20.4,0.3,4281,12.1,85.6,49,26,101111,48.1,51.9,4,29.8,85.6,11.3,944
600,25017317301,25,17,2671,4.2,23.2,0.4,2671,13.3,77.5,42.2,14.9,76027,51.5,48.5,3.1,29.7,80.8,13.6,1207
601,25017317302,25,17,5828,5,18.1,1.9,5828,6.8,85.3,47.3,28.3,74531,42.8,57.2,5.6,32.7,82.1,14.4,978
602,25017318100,25,17,7260,5.5,14.1,0,7260,19,77.2,65.2,19,127614,48.4,51.6,1.2,31.2,83.6,14.1,2212
603,25017318200,25,17,4654,2.7,9.1,0.8,4654,23.3,71.2,63,17.8,123796,49.7,50.3,4.1,31.3,76.9,18.7,1695
604,25017318300,25,17,8060,4,12.7,0,8060,14.1,82.7,74.7,19.3,156104,47.6,52.4,2.2,30.5,85.5,10.6,1931
605,25017318400,25,17,4113,4.5,12,1.5,4113,16.3,80,72.3,16.7,151887,50.1,49.9,2.3,33.3,81.4,14.4,1668
606,25017320102,25,17,5601,2.2,8.3,0.9,5601,6.3,87.1,69.1,12.4,144447,51.5,48.5,1.3,38.1,92.4,8.1,1137
607,25017320103,25,17,3022,2.5,11.4,4.4,3022,13.8,78.4,72.8,11.3,165815,50.8,49.2,2.6,36.5,81.3,15.2,1272
608,25017320104,25,17,8097,4.5,10.2,1.7,8097,3.6,90.5,65.7,20.7,152177,45.8,54.2,1.2,38,93.5,6.1,1799
609,25017321100,25,17,6718,5,20.3,2.5,6718,7.1,75.3,47.1,35.7,87274,43.7,56.3,4.8,31.1,70.2,23.1,1509
610,25017321200,25,17,6614,5.6,16,1.6,6614,3.5,69.9,32.4,16.6,68782,54.8,45.2,4.9,28.4,58.2,30.1,1354
611,25017321300,25,17,7753,4.4,10.4,2.9,7753,4.3,61.6,33.7,31,65486,51.7,48.3,5.2,28,60.4,30.7,1099
612,25017321400,25,17,3232,7,17,1.1,3232,5.4,84.9,51.5,25.9,91429,45.6,54.4,3.7,28.3,77.4,12.1,1810
613,25017321500,25,17,7505,5,10.7,3.7,7505,2.5,74.3,31.2,23.4,75085,45.7,54.3,10.7,31.8,69.4,21.9,1349
614,25017321600,25,17,7949,5.7,12.4,3.1,7949,9.2,78.6,46.2,28,87885,44.5,55.5,7.6,28.7,73.3,19.9,1446
615,25017322100,25,17,4579,4.5,16.1,0,4579,4.7,90.8,50,31.5,110694,49.8,50.2,3,32.1,87.3,10.5,1747
616,25017322200,25,17,3854,3.2,20.8,1.9,3854,1,91.1,42.8,23.2,79010,46.8,53.2,2.9,33.1,72.7,19.3,1243
617,25017322300,25,17,6522,5.2,18.4,2.1,6522,2.9,83.4,36.5,21.1,62026,48.7,51.3,9,25.1,75.3,15.2,919
618,25017322400,25,17,4888,5,17.2,1,4888,1.8,86.9,31.7,25,85481,51.5,48.5,7,26.6,66,22.8,1367
619,25017323100,25,17,7061,4.6,16.9,0,7061,4,91,68.7,17.3,144766,45.8,54.2,4.4,32.2,93.1,8.2,1507
620,25017324101,25,17,5129,3.7,15.5,0.6,5129,4.4,90.4,53.6,19.5,118294,51.1,48.9,3.3,32.5,91.5,7.2,882
621,25017324102,25,17,4625,4.7,13.5,0.7,4625,7.5,87.4,58.4,26.2,121175,48.2,51.8,4.5,30,91.8,10,1443
622,25017325100,25,17,8014,5.7,12.3,4.7,8014,4.6,80.5,39.9,38.5,78762,51.6,48.4,13.4,36.9,88.7,9.3,934
623,25017326101,25,17,4383,6,13.6,1.3,4383,4.4,90.3,67,19.4,136813,50,50,4.9,35.7,95.1,6,1361
624,25017326102,25,17,6899,2,15.5,0,6899,4.2,93.9,65.8,15.3,120956,47.3,52.7,3.9,35.4,93.2,7.8,950
625,25017327101,25,17,4056,3.9,8.9,0.8,4056,1.6,92.2,43.5,21.5,127368,48.7,51.3,1.5,39,95,4,1199
626,25017327102,25,17,4244,7,14.1,2.5,4244,1.2,89.9,26.9,23.3,76746,49.5,50.5,10.8,34.5,94.2,5.1,1174
627,25017327103,25,17,3749,4.8,16.4,0,3749,3.4,93.6,43.7,22.3,86985,46.7,53.3,4.2,36.5,94.4,3.6,879
628,25017328100,25,17,3337,7.6,14.1,0,3337,4.1,92.7,57.3,22.7,138700,48.2,51.8,2.1,32.3,94.8,5.3,1682
629,25017330100,25,17,8792,4.4,14.6,0.4,8792,4.5,92.2,54.9,19.1,150848,52.6,47.4,4.5,36.9,92.7,6.2,2237
630,25017330200,25,17,6806,3.2,14.6,2.3,6806,6.2,87.5,49.2,20.4,109125,46.8,53.2,1.9,31.3,87.2,9.1,1325
631,25017331101,25,17,3397,6,16.4,2.8,3397,4.4,88.2,44.6,23.4,104673,46.6,53.4,1.3,28.1,84.1,13.2,1978
632,25017331102,25,17,7330,4.6,19.2,5.5,7330,3.1,88.1,36.5,17,104845,51,49,1.4,32.2,92.1,9.1,1787
633,25017331200,25,17,5444,7.8,11.2,1,5444,7.7,89.3,38.8,29.5,121488,48.4,51.6,5.5,30.3,88,9.8,1636
634,25017331300,25,17,7367,4.9,14.7,1,7367,4.7,89.7,44.5,19.3,122255,49.8,50.2,3.3,33.4,90,7.9,1570
635,25017332100,25,17,6191,6.5,18.7,0.2,6191,9.9,86.1,48.1,19.5,125179,46.9,53.1,0.5,32.7,84.6,12.6,2344
636,25017332200,25,17,9070,4.4,16.9,5.4,9070,22.1,67.7,57,27.6,99358,48.8,51.2,5.9,29.5,68,26,2004
637,25017332300,25,17,7048,5.4,21.7,10.6,7048,14.7,70.7,49.9,24.5,87378,46.7,53.3,3.1,27.3,74.1,24.6,1424
638,25017332400,25,17,3794,5.9,22.6,2.2,3794,13.9,79,60.6,26.7,96563,50.9,49.1,6.6,26,76.9,20.6,2369
639,25017333100,25,17,7973,5.8,22.2,7,7973,7.9,82.3,43.4,19.8,91002,50.8,49.2,3.9,26.6,76.2,21.4,1478
640,25017333200,25,17,4897,5.8,17.1,1.9,4897,2.2,90.9,46.8,26.2,73191,50.9,49.1,7.5,25.3,82.3,12.5,1258
641,25017333300,25,17,3743,5.3,12.9,8.3,3743,8,73,32.8,39.1,62083,51.9,48.1,5.2,27.6,70.5,27.5,1435
642,25017333400,25,17,6010,4.1,17.1,4,6010,5.7,86.7,36.8,27.6,90748,47.4,52.6,8.7,28.8,87.3,12.5,1434
643,25017333501,25,17,5554,4.1,15.4,1.5,5554,4.2,87.8,46.5,13.6,110402,49.9,50.1,3.9,25.8,86.1,12.1,1378
644,25017333502,25,17,3411,5.7,16.9,6.1,3411,1.3,86,38.5,15.8,75500,47.4,52.6,3.5,21.7,87.9,8.7,1129
645,25017333600,25,17,7912,6.6,10.4,9.6,7912,13.5,65.2,41.4,20.4,80405,49.5,50.5,7.9,25.5,69.2,24.9,1641
646,25017334100,25,17,7373,5.7,11.9,1.2,7373,5.6,87.3,67,19,128688,51.1,48.9,3.9,33.4,88.7,9.5,2025
647,25017334200,25,17,3944,2.5,17.4,0.1,3944,3,95.3,55.8,17.4,107727,48,52,2.4,31.3,94.8,6.7,1218
648,25017334300,25,17,7754,4,14,0.1,7754,2.4,95.1,68.9,23.7,141574,52,48,1.7,31.7,94.1,4.6,983
649,25017334400,25,17,6698,2.7,19.3,1,6698,7,88.3,53.8,23.8,90156,47.5,52.5,3.6,33.6,85.3,13.9,1275
650,25017335100,25,17,5857,4.1,18.3,1.4,5857,2.1,94.3,54.4,32.1,90172,47.7,52.3,4.1,28.4,92.6,6.9,1331
651,25017335200,25,17,6301,5.7,17.8,1.6,6301,0.9,92.6,56.1,21.4,94792,50,50,3.3,31.4,91,8.5,996
652,25017335301,25,17,4326,4.3,15.3,0.6,4326,3.2,87.5,42.5,32.8,84231,50.3,49.7,6.8,30.8,84.5,12,1305
653,25017335302,25,17,5002,5.3,15,0.5,5002,2.9,88.7,52.9,16,90647,46.1,53.9,4.1,31.7,89.4,7.6,1343
654,25017335400,25,17,5337,4.7,19.5,1.3,5337,1.4,93.3,45,17.9,99125,47,53,4.4,31.7,90,8,1433
655,25017336100,25,17,5691,4.4,20.2,7.5,5691,5.1,84.4,63,33.2,91739,44.8,55.2,3.1,33.5,86.1,13.6,989
656,25017336200,25,17,6045,5,17.1,0.2,6045,2.3,95.5,64,22.8,126993,49.2,50.8,5.2,32.5,90.3,9.7,1606
657,25017336300,25,17,6573,5.8,13.7,0.9,6573,8.4,85.3,56,15.2,114420,50.9,49.1,1,33.2,87.3,10.2,1341
658,25017336401,25,17,4744,6.4,10.9,5.9,4744,9.7,71.4,42.9,51.3,59980,47.3,52.7,7.1,32.4,67.4,25.6,1344
659,25017336402,25,17,5079,8.2,18.9,4.3,5079,5.3,87,45.6,39.6,79435,46.6,53.4,4.1,31.8,89.2,12.5,1089
660,25017337101,25,17,3041,5.8,20.4,4.4,3041,4.4,88.1,48.1,34.8,79196,44.5,55.5,10.3,27.9,90.4,8.6,474
661,25017337102,25,17,5245,3.8,18.1,2,5245,3.2,92.9,45.8,19.7,100417,46.5,53.5,3.5,28,83.8,9.8,1360
662,25017337201,25,17,3191,4.6,20.9,2.1,3191,1.9,88.2,45.7,34.1,79643,52.6,47.4,3,29.6,74.9,21.3,1317
663,25017337202,25,17,4743,5.7,20.9,0,4743,0.8,93.5,40.6,27.4,91411,51.2,48.8,2.5,30,92.5,7.4,1645
664,25017337300,25,17,5747,6,15.5,2.5,5747,3,89.9,45.3,28.9,92206,47.8,52.2,4.1,29.9,83.7,12.5,1561
665,25017338100,25,17,3318,2.8,11.9,1.3,3318,21.5,70.2,69.9,9.4,156307,46.9,53.1,0.8,32.6,72.9,18.5,1742
666,25017338200,25,17,4065,4.4,21.3,1.2,4065,19.3,75.3,55.7,17,102222,48.3,51.7,4.5,34.1,70.7,27.2,1469
667,25017338300,25,17,3211,1.3,22.1,0.2,3211,4.8,93.2,79.3,14.4,132188,46.6,53.4,2,31.8,87.7,10.5,1505
668,25017338400,25,17,6097,3.4,19.4,0.5,6097,12.1,83.6,81.9,15.3,189554,49.6,50.4,1.1,33.5,81.9,15.9,2594
669,25017338500,25,17,5888,4,14.5,0.5,5888,7.2,86.2,84.7,12,196307,50.9,49.1,3,32.5,86.6,13,1185
670,25017339100,25,17,6504,4.4,25.2,3,6504,3.2,84.1,47,24.6,66763,46.1,53.9,7.4,29.5,76.8,17.9,690
671,25017339200,25,17,5913,4.8,18.1,0.5,5913,1,92.4,60.1,27.4,131218,50.1,49.9,2.6,36.3,84.4,10.6,1739
672,25017339300,25,17,2850,6.7,15.9,31.6,2850,6.1,52.4,45.8,43.7,72542,43.7,56.3,10.8,31.7,75.4,20.1,1476
673,25017339400,25,17,3392,15.9,11.7,1.1,3392,8.8,81.4,58.8,74.9,79625,46.7,53.3,17.8,28.5,81.7,18.6,1592
674,25017339500,25,17,5845,22.3,8.3,8.4,5845,7.2,76.8,55.6,81.1,89938,49.4,50.6,9.4,31,72.5,18.3,1613
675,25017339600,25,17,5498,24.4,10.3,7.9,5498,10.1,75.6,57.5,73.8,74566,46.4,53.6,20.7,31.6,75.4,20.2,1797
676,25017339700,25,17,4147,13.1,11.2,16.4,4147,8.8,62.7,42.9,55,61579,45.8,54.2,12.9,30,57.2,27.5,1551
677,25017339801,25,17,4938,12.7,13.1,3.9,4938,23.4,56.1,58.6,80.8,87098,54.8,45.2,10.3,34.5,48.1,40.8,2183
678,25017339802,25,17,4665,4.9,14,13.9,4665,10.7,68,47.1,30.4,83229,45.4,54.6,17.4,37.3,66.7,27.6,1630
679,25017339900,25,17,5028,5.2,12.5,10.3,5028,13.9,69.9,41.4,35.8,66845,51.8,48.2,6.6,34.5,70.9,23.5,1423
680,25017340000,25,17,2480,5.3,8.8,8.8,2480,18.8,67.3,42.5,32.7,74393,47.1,52.9,8.5,31.7,59.4,27.6,1562
681,25017340100,25,17,6440,3.8,18.2,9.1,6440,10.7,72.2,39.5,20,104537,48.4,51.6,4.7,29.1,78.4,15.6,1204
682,25017341101,25,17,4031,9,13,17.2,4031,30.1,47.4,43.7,54.5,78810,51.2,48.8,8.4,37.4,52.1,41.5,1615
683,25017341102,25,17,4203,11,15.4,4.8,4203,33.8,50.5,43.1,71.9,47705,51.3,48.7,18,35.9,51.3,42.5,1150
684,25017341200,25,17,7152,10.2,13.4,13.6,7152,29.9,46.8,31.3,47.8,63855,45.2,54.8,15.1,33,46.7,43.9,1318
685,25017341300,25,17,5363,8.7,13.4,13.3,5363,40.9,40.2,49.9,57.8,41584,43.7,56.3,23.3,37.9,30.8,64.4,1494
686,25017341400,25,17,6377,9.5,11.6,13.8,6377,23.7,46.3,31.8,47.9,66932,50.6,49.4,11.5,34.8,56,41.2,1289
687,25017341500,25,17,5985,13.8,6.7,25.8,5985,20.8,29.5,23.5,41.1,59851,47.1,52.9,14.7,36.7,40.9,46,1420
688,25017341600,25,17,6411,8,10.5,16.1,6411,25.3,48.4,40.2,45,74327,47.7,52.3,17.7,35.1,54.9,41.7,1495
689,25017341700,25,17,5586,4.4,14.6,17.6,5586,8.4,60.7,37.7,13.3,65811,44.2,55.8,15.8,31.1,60.4,26.9,1205
690,25017341800,25,17,6554,5.2,12.4,26.2,6554,16.2,36.6,20.9,31,39183,51.7,48.3,21,35.5,37.7,51.5,1046
691,25017341901,25,17,1426,7.9,12.6,10.9,1426,10.4,69.2,19.9,22.6,64800,43.6,56.4,1.8,30.9,62.5,34.7,1625
692,25017341902,25,17,8124,3.9,10.4,13.5,8124,17.8,54.5,38,33.5,78211,46.6,53.4,15.4,30.2,53.3,36.9,1689
693,25017342101,25,17,4771,7.3,12.5,12.1,4771,9.2,44.3,14.5,28.1,46341,44.7,55.3,19.2,36.1,48.2,36.5,1244
694,25017342102,25,17,3646,8.4,13.9,16.7,3646,4.4,53.3,18.5,25.4,44789,45.5,54.5,14.6,31.9,51.8,35.8,1234
695,25017342201,25,17,4876,5.7,11.4,20.5,4876,1.3,47.6,14.6,22.6,56084,53.3,46.7,10.1,35.1,45.1,37.7,1435
696,25017342202,25,17,4100,6.4,15.4,12.1,4100,6.5,61.3,20.3,28.3,64375,44.1,55.9,6.7,36.5,52,34.6,1360
697,25017342300,25,17,7543,6.7,7.4,15.7,7543,14.5,44.9,26,19.2,64383,53.6,46.4,16.7,34,47.3,39,1411
698,25017342400,25,17,6963,6.6,11.3,24.4,6963,4.3,43.9,24.2,28.7,56801,50.4,49.6,16.9,32.1,40,44.2,1297
699,25017342500,25,17,8050,7.4,11.1,23.2,8050,4.5,41.4,17.3,32.1,53103,47.7,52.3,10.8,32,41.2,44,1309
700,25017342600,25,17,5263,6.6,7.8,24.4,5263,4.6,39.7,17,26.9,58949,43,57,14.7,36.7,30.8,50.9,1370
701,25017350103,25,17,1388,13.7,12.9,2.4,1388,3,83,41.4,72.1,85893,50.5,49.5,2.4,31.1,66.7,28.5,1696
702,25017350104,25,17,7610,8.5,9.8,21.9,7610,13.8,44,31.3,36.9,47442,49.4,50.6,19.4,32.9,49.9,41.9,1094
703,25017350200,25,17,6509,8.8,11.3,3.3,6509,8.6,77.6,46,40,89583,52.4,47.6,7.3,32.5,63.3,30.3,1771
704,25017350300,25,17,2585,10.4,7.1,5.5,2585,8,62.1,57.7,51.1,73048,55.9,44.1,8.6,34.8,74.4,25.3,1620
705,25017350400,25,17,5753,11.3,9.2,4.1,5753,3.5,87.5,80.3,63.4,104458,50.8,49.2,8.1,33.7,90.3,8.5,1880
706,25017350500,25,17,1552,6.4,8.6,0.9,1552,5.3,84.1,79.2,62.5,108107,45.7,54.3,6.3,30.8,90.1,10.2,1949
707,25017350600,25,17,4532,26.1,5.1,3.6,4532,10,78.1,77.5,94.6,138056,49.6,50.4,10,25.3,79.3,14.2,1977
708,25017350700,25,17,6015,12.9,15.3,8.8,6015,4.9,78.3,47.1,47.4,67600,54.8,45.2,19.3,32.8,78,17.8,1393
709,25017350800,25,17,1989,10.8,10.1,4.5,1989,6.3,78.6,79.4,72.4,123523,47.7,52.3,7,33.4,83.2,13.2,2009
710,25017350900,25,17,3698,16.7,7.2,0.7,3698,8.3,86,81.6,69.3,130990,47.1,52.9,7.5,32.3,90.4,11.7,1992
711,25017351000,25,17,7768,13.9,6.9,0.3,7768,11.6,79.1,78.8,74,103446,50.7,49.3,15.5,32.4,77.7,19.2,1895
712,25017351100,25,17,5964,9.1,11.3,3.5,5964,9.1,75.7,74.6,51.4,100767,48.9,51.1,6.8,32.8,72.4,22,1746
713,25017351203,25,17,4709,10.2,6.6,3.3,4709,12.7,71.1,71.8,86.7,91332,54,46,15.2,28.3,74.2,21.6,1900
714,25017351204,25,17,4539,9.1,5.6,1.3,4539,13.6,67.1,76.6,76.4,78911,50.9,49.1,16.6,26.3,65.7,27.9,1743
715,25017351300,25,17,4335,7.2,12,4.5,4335,13.9,67.5,60,63.2,80213,42.2,57.8,15.8,33.7,70.1,27.6,1379
716,25017351403,25,17,4511,11,9.5,7.4,4511,9.8,51.3,40.7,44.3,67356,51.8,48.2,8.3,33.4,53.2,40.4,1440
717,25017351404,25,17,4102,7.9,9.3,10.2,4102,10.3,51.7,34.8,22.1,60714,51.3,48.7,13.9,29.5,55.4,36.9,1300
718,25017351500,25,17,2424,11,15.7,13.1,2424,8,65.7,52.5,64.6,71569,44.2,55.8,15.9,27.2,57.1,27.6,1622
719,25017352101,25,17,1915,23.2,6.9,7.1,1915,29.8,43.9,84.5,94.9,96818,54.7,45.3,23.4,27.5,48,48,2765
720,25017352102,25,17,2436,8.9,17,9,2436,21.9,58.1,81.7,66.6,95045,41.6,58.4,13.3,24,66.9,29,1931
721,25017352200,25,17,1724,7.9,27,16.6,1724,6.8,68.2,53.1,66,39184,46.8,53.2,15.6,25.5,72.4,24.3,708
722,25017352300,25,17,4261,9.2,9.4,6,4261,19.8,53.9,80,67.9,103538,52.3,47.7,15.1,23.2,64.2,38,2354
723,25017352400,25,17,2075,5.8,7.5,35.8,2075,12.2,32,41.2,45.6,46250,45.3,54.7,21.2,25.8,45.8,38.7,1047
724,25017352500,25,17,2828,10.1,7.8,9.4,2828,13.1,64.1,77.8,63.9,95000,50.4,49.6,14.6,27,71.9,19,2099
725,25017352600,25,17,2593,15.7,9.6,8.6,2593,9.3,65.7,57,53,70365,55.1,44.9,21.3,28.4,59.7,32.2,1498
726,25017352700,25,17,2204,12.3,11.2,6.5,2204,16.8,58.8,52.9,54,67143,55.9,44.1,11.5,25.5,61,31.2,1380
727,25017352800,25,17,2194,13.5,7,6,2194,10.5,68.1,71.2,67.7,96852,54.2,45.8,11.2,27.7,77.2,20.1,1802
728,25017352900,25,17,2957,3.9,14.4,0,2957,8,82.5,83.1,38,107344,48,52,8,24.4,78.9,20.3,1762
729,25017353000,25,17,3609,8.6,15.7,10.8,3609,16.4,61.4,77.5,65.3,64861,50.3,49.7,17.1,26.2,72.6,31.3,1886
730,25017353101,25,17,2623,19.8,4.4,15.6,2623,12.7,55.8,75.6,81.3,99375,50.5,49.5,17.8,21.3,68.2,28.1,2165
731,25017353102,25,17,4859,40.7,0.4,3.8,4859,28.4,51.1,89.3,99.4,103641,53.2,46.8,22.5,15.1,57.3,32.9,2791
732,25017353200,25,17,5131,17.4,8.4,8.1,5131,19.8,58.7,77.7,85.1,104563,52.2,47.8,16.8,21.7,65.7,34,1976
733,25017353300,25,17,3766,5.7,12.6,5.8,3766,17.1,66.6,89.1,51.4,111625,48.6,51.4,7.5,28.6,75.7,22.9,2137
734,25017353400,25,17,2977,10.6,7,25.9,2977,11.2,48.8,66.2,51.4,81875,51.6,48.4,12.7,26.3,71.4,24.9,1896
735,25017353500,25,17,2634,5.3,12.7,15,2634,9.4,65.6,74.3,51.5,82083,47.8,52.2,6.8,24,72.1,20.8,1683
736,25017353600,25,17,4915,21.2,7,5,4915,11.4,67.6,87.8,85.5,98636,44.5,55.5,7.3,22.9,73.2,21.7,1910
737,25017353700,25,17,5641,24.6,9.1,2.9,5641,18.6,65.5,89.2,97.3,65000,46.2,53.8,16.4,20.3,68.7,21.9,1877
738,25017353800,25,17,4646,14.4,10.1,2,4646,16,65.9,83.5,86.1,80781,55.2,44.8,15.7,27.3,71.8,29.4,2023
739,25017353900,25,17,6171,42.4,4.3,6.7,6171,23.3,54.7,82.5,97.6,44202,52,48,26.9,17.7,56.6,31.1,2018
740,25017354000,25,17,4276,22.2,13.1,5.3,4276,16.5,69.9,91,89.2,70972,52,48,19.1,21.2,74,23.9,1994
741,25017354100,25,17,2820,8.9,23.5,2.5,2820,10.1,78.7,92,80.3,116140,44.7,55.3,4.3,24.7,81.1,17.5,1962
742,25017354200,25,17,3474,2,20.8,1.7,3474,5,88.4,92.4,22.7,158417,48,52,4.7,25.4,81.3,18.7,2381
743,25017354300,25,17,3214,3.2,16.5,11.7,3214,15.2,60.5,66,28.8,82426,41.4,58.6,8.3,28.3,72.2,24.4,1889
744,25017354400,25,17,1801,5.5,14.9,2.8,1801,6.3,75.4,86.3,40.1,143750,45.3,54.7,6.3,29.5,77,16.5,2208
745,25017354500,25,17,2268,6.2,20.1,2.1,2268,4.1,81.2,86.1,52.9,93456,49.3,50.7,11.2,26.6,75.5,21.9,1901
746,25017354600,25,17,5585,6.9,13.9,16.5,5585,17,58.8,73,36.5,86625,46.7,53.3,7.9,30.6,70.5,30.5,1851
747,25017354700,25,17,2777,12,18.2,6.1,2777,14.2,76,83.6,48.6,103405,48.6,51.4,8.8,29.8,77,21.6,2065
748,25017354800,25,17,2167,11.1,10.3,4.1,2167,9.9,77.4,82.7,50.7,124083,49.5,50.5,6,29.8,80,18.1,1905
749,25017354900,25,17,7195,3.5,9.6,36.8,7195,17.8,33.6,51.5,33.9,59625,45.4,54.6,23,32.4,38.8,49,1144
750,25017355000,25,17,3157,2.9,16.1,12.4,3157,17.8,62.1,72.8,37,93043,45,55,10.2,33.3,74.6,26.1,1416
751,25017356100,25,17,3126,2.6,11.6,0,3126,7.1,79.2,75.3,40.6,119639,50.2,49.8,2.8,33.2,78.5,17.2,1810
752,25017356300,25,17,5378,4.4,12.9,1.2,5378,21,67.9,68.5,35.1,87965,49.3,50.7,4.4,31.9,73.9,23.6,1571
753,25017356400,25,17,7505,4,18.7,1.3,7505,8.8,85.3,70.3,15.9,132778,46.9,53.1,5.3,33.4,84.3,14.9,1507
754,25017356500,25,17,7229,2,17.2,4.5,7229,8.2,76.6,62.9,18.3,114667,50.1,49.9,4.7,29,76.2,20.1,1451
755,25017356601,25,17,4484,4.5,16,4.2,4484,13.6,77.7,69.1,28.1,92308,48.2,51.8,6.5,31.4,77.7,23.6,1483
756,25017356602,25,17,4257,2.2,14.4,1.6,4257,9.4,79,73.7,20.6,131375,44.7,55.3,3.4,32,84.9,11.3,1722
757,25017356701,25,17,6115,4.2,14.3,1,6115,15.6,76.3,74.4,28.7,87820,47.3,52.7,7,35,77.3,22.5,1637
758,25017356702,25,17,6898,3.3,21.1,0.5,6898,8.9,82.6,69.7,19.1,97761,41.9,58.1,5.8,32.7,81.8,15.8,1561
759,25017357100,25,17,4307,2.6,19.8,1.9,4307,22.3,72.8,76.4,11.7,103958,46.1,53.9,4.3,31.1,71.8,26.7,1829
760,25017357200,25,17,3383,4.2,17.8,1.4,3383,15.1,78.9,76.3,15.7,166912,49.6,50.4,1.9,29.4,72.9,21.5,2226
761,25017357300,25,17,3196,5.1,13.9,0.9,3196,12,78.6,81,28.2,123618,49.5,50.5,3.4,27.9,77.3,18.9,1810
762,25017357400,25,17,2377,2.2,14.6,0,2377,11.5,76.6,83.1,14.1,156131,45.1,54.9,3.6,30.8,71.1,22,1855
763,25017357500,25,17,2110,4.5,14.8,2.8,2110,13.4,74.9,76.1,23.5,114205,49.5,50.5,5.3,28.7,68.6,20.1,1947
764,25017357600,25,17,2733,5.2,11.8,0.5,2733,17.9,74.2,62.4,27.7,74261,46.9,53.1,5.1,28.5,67.7,23.2,1742
765,25017357700,25,17,3886,4.7,19.7,4,3886,18.6,66.9,60.4,31.7,71750,46.9,53.1,11.6,28.7,67.3,25.3,1618
766,25017357800,25,17,3973,5.1,16.7,0.4,3973,9.7,82.3,70.4,17.5,147105,49.5,50.5,7.6,30,73.8,18.8,1631
767,25017358100,25,17,5492,3.2,19.3,1.7,5492,22.1,72.9,80.6,14,170341,49.9,50.1,1,30.3,76.6,22.5,1738
768,25017358300,25,17,5938,2.4,21.2,0.7,5938,30.9,62.6,87,19.6,165074,47.3,52.7,6.5,28.9,65.2,29,2204
769,25017358400,25,17,5305,3.2,20.3,1.4,5305,21.3,69.6,79.5,14.8,124352,47.5,52.5,6.2,30.1,68.9,25.7,2044
770,25017358500,25,17,5238,5,18.1,0.8,5238,31.5,63.7,75.5,21.1,178594,51.5,48.5,2.8,32.3,61.5,30.1,2135
771,25017358600,25,17,6177,3.2,14.9,0,6177,27.3,69,82,21.4,165833,46.6,53.4,2.7,37.5,69,23.1,
772,25017358700,25,17,5189,3.1,18.7,0,5189,30.1,64.4,84.2,22.4,173000,48.6,51.4,2.3,29,72.8,25.4,2500
773,25017359100,25,17,6735,3.3,21.1,3.4,6735,13.9,75.4,74,18.4,118571,50,50,3.3,26.1,78.7,18.5,1686
774,25017359300,25,17,7370,3.4,15.8,2.9,7370,14.8,78,66.3,17.1,127348,47.7,52.3,1.8,27.6,81.4,14.1,1832
775,25017360100,25,17,1924,4.4,0.2,0.5,1924,10,65.2,56.5,22.2,93534,49,51,1,20.7,89.3,4.8,2619
776,25017360200,25,17,4772,4,24,4.4,4772,10.5,77.5,81.3,22.4,153917,47.8,52.2,3.4,34,77.9,19.1,1831
